nome,nome-2,formaFarmaceutica,unidade,apresentacao,controlado,classificacao,via,precisa_revisao,motivos_revisao,validacao,Espécie,Medicamento
Equino,Ivermectina - Noromectina Pour-on,Solução Tópica (Pour-On),mL,Frasco dosador de 1 L,False,Endectocida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Noromectina Pour-on (Ivermectina)
Equino,Ivermectina - Noromectina Pour-on,Solução Tópica (Pour-On),mL,Frasco dosador de 1 L,False,Endectocida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Noromectina Pour-on (Ivermectina)
Equino,Ivermectina - Padock Gel,Pasta Oral,g,"Seringa dosadora de 6,42 g",False,Endectocida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Padock Gel (Ivermectina)
Equino,Ivermectina - Padock Gel,Pasta Oral,g,"Seringa dosadora de 6,42 g",False,Endectocida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Padock Gel (Ivermectina)
Equino,Ivermectina - Padock Gel,Pasta Oral,g,"Seringa dosadora de 6,42 g",False,Endectocida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Padock Gel (Ivermectina)
Equino,Ivermectina - Padock Plus NF,Pasta Oral,g,"Seringa dosadora de 6,5 g",False,Endectocida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Padock Plus NF (Ivermectina + Praziquantel)
Equino,Ivermectina - Padock Plus NF,Pasta Oral,g,"Seringa dosadora de 6,5 g",False,Endectocida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Padock Plus NF (Ivermectina + Praziquantel)
Equino,Ivermectina - Padock Plus NF,Pasta Oral,g,"Seringa dosadora de 6,5 g",False,Endectocida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Padock Plus NF (Ivermectina + Praziquantel)
Equino,Ivermectina - Piraverme,Pasta Oral,g,Seringa dosadora de 9 g,False,Endectocida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Piraverme (Ivermectina)
Equino,Ivermectina - Piraverme,Pasta Oral,g,Seringa dosadora de 9 g,False,Endectocida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Piraverme (Ivermectina)
Equino,Ivermectina - Piraverme,Pasta Oral,g,Seringa dosadora de 9 g,False,Endectocida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Piraverme (Ivermectina)
Equino,Ivermectina - Pró-Bezerro,Solução Injetável,mL,Frasco de 50 mL,False,Endectocida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro (Ivermectina)
Equino,Ivermectina - Pró-Bezerro,Solução Injetável,mL,Frasco de 50 mL,False,Endectocida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro (Ivermectina)
Equino,Ivermectina - Pró-Bezerro,Solução Injetável,mL,Frasco de 50 mL,False,Endectocida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro (Ivermectina)
Equino,Ivermectina - Pró-Bezerro Seringa,Pasta Tópica,g,Seringa de 50 g,False,Endectocida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro Seringa (Ivermectina)
Equino,Ivermectina - Pró-Bezerro Seringa,Pasta Tópica,g,Seringa de 50 g,False,Endectocida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro Seringa (Ivermectina)
Equino,Ivermectina - Pró-Bezerro Seringa,Pasta Tópica,g,Seringa de 50 g,False,Endectocida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro Seringa (Ivermectina)
Equino,Ivermectina - Puritec,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec (Ivermectina)
Equino,Ivermectina - Puritec,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec (Ivermectina)
Equino,Ivermectina - Puritec,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec (Ivermectina)
Equino,Ivermectina - Puritec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec Gold (Ivermectina)
Equino,Ivermectina - Puritec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec Gold (Ivermectina)
Equino,Ivermectina - Puritec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec Gold (Ivermectina)
Equino,Ivermectina - Ranger,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ranger (Ivermectina)
Equino,Ivermectina - Ranger,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ranger (Ivermectina)
Equino,Ivermectina - Ranger,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Ranger (Ivermectina 1%)
Equino,"Ivermectina - Ranger LA 3,5%",Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ranger LA 3,5% (Ivermectina 3,5%)"
Equino,"Ivermectina - Ranger LA 3,5%",Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ranger LA 3,5% (Ivermectina 3,5%)"
Equino,"Ivermectina - Ranger LA 3,5%",Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ranger LA 3,5% (Ivermectina 3,5%)"
Equino,"Ivermectina - Solution 3,5% L.A.",Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Solution 3,5% L.A. (Ivermectina 3,5%)"
Equino,"Ivermectina - Solution 3,5% L.A.",Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Solution 3,5% L.A. (Ivermectina 3,5%)"
Equino,"Ivermectina - Solution 3,5% L.A.",Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Solution 3,5% L.A. (Ivermectina 3,5%)"
Equino,Ivermectina - Supramec® Gel,Pasta Oral,g,Seringa de 6 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Supramec® Gel (Ivermectina)
Equino,Ivermectina - Supramec® Gel,Pasta Oral,g,Seringa de 6 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Supramec® Gel (Ivermectina)
Equino,Ivermectina - Supramec® Gel,Pasta Oral,g,Seringa de 6 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Supramec® Gel (Ivermectina)
Equino,Ivermectina - Supramec® Pour-On,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Equino,Supramec® Pour-On (Ivermectina)
Equino,Ivermectina - Supramec® Pour-On,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Equino,Supramec® Pour-On (Ivermectina)
Equino,Ivermectina - Supramec® Pour-On,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Equino,Supramec® Pour-On (Ivermectina)
Equino,Ivermectina - Supremo,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Supremo (Ivermectina 1%)
Equino,Ivermectina - Supremo,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Supremo (Ivermectina 1%)
Equino,Ivermectina - Supremo,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Supremo (Ivermectina 1%)
Equino,Ivermectina - Synmectin,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Synmectin (Ivermectina 1%)
Equino,Ivermectina - Synmectin,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Synmectin (Ivermectina 1%)
Equino,Ivermectina - Synmectin,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Synmectin (Ivermectina 1%)
Equino,Ivermectina - Ticson 3.50,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ticson 3.50 (Ivermectina 3,5%)"
Equino,Ivermectina - Ticson 3.50,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ticson 3.50 (Ivermectina 3,5%)"
Equino,Ivermectina - Ticson 3.50,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ticson 3.50 (Ivermectina 3,5%)"
Equino,Ivermectina - Ticson Classic,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Ticson Classic (Ivermectina 1%)
Equino,Ivermectina - Ticson Classic,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Ticson Classic (Ivermectina 1%)
Equino,Ivermectina - Ticson Classic,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Ticson Classic (Ivermectina 1%)
Equino,Ivermectina - Vertmax Gel,Gel,g,Seringa,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Vertmax Gel (Ivermectina + Praziquantel)
Equino,Ivermectina - Vertmax Gel,Gel,g,Seringa,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Vertmax Gel (Ivermectina + Praziquantel)
Equino,Ivermectina - Vertmax Gel,Gel,g,Seringa,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Vertmax Gel (Ivermectina + Praziquantel)
Equino,Ivermectina - Virbamec® LA Injetável,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Virbamec® LA Injetável (Ivermectina 1%)
Equino,Ivermectina - Virbamec® LA Injetável,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Virbamec® LA Injetável (Ivermectina 1%)
Equino,Ivermectina - Virbamec® LA Injetável,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Virbamec® LA Injetável (Ivermectina 1%)
Equino,Ivermectina - Virbamec® Platinum Injetável,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Virbamec® Platinum Injetável (Ivermectina + Clorsulon)
Equino,Ivermectina - Virbamec® Platinum Injetável,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Virbamec® Platinum Injetável (Ivermectina + Clorsulon)
Equino,Ivermectina - Virbamec® Platinum Injetável,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Virbamec® Platinum Injetável (Ivermectina + Clorsulon)
Equino,Ivermectina - Vitalmec,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Vitalmec (Ivermectina 1%)
Equino,Ivermectina - Vitalmec,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Vitalmec (Ivermectina 1%)
Equino,Ivermectina - Vitalmec,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Vitalmec (Ivermectina 1%)
Equino,Ivermectina - Voss Vital,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Voss Vital (Ivermectina 1% + Vit AD3E)
Equino,Ivermectina - Voss Vital,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Voss Vital (Ivermectina 1% + Vit AD3E)
Equino,Ivermectina - Voss Vital,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Voss Vital (Ivermectina 1% + Vit AD3E)
Equino,Ivermectina - Wormek,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Wormek (Ivermectina 1%)
Equino,Ivermectina - Wormek,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Wormek (Ivermectina 1%)
Equino,Ivermectina - Wormek,Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,Wormek (Ivermectina 1%)
Equino,"Ivermectina - Wormek TX 3,5%",Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Wormek TX 3,5% (Ivermectina 3,5%)"
Equino,"Ivermectina - Wormek TX 3,5%",Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Wormek TX 3,5% (Ivermectina 3,5%)"
Equino,"Ivermectina - Wormek TX 3,5%",Solução Injetável,mL,Frasco-ampola,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Wormek TX 3,5% (Ivermectina 3,5%)"
Equino,Ivermectina Jofadel Pasta Oral - seringa graduada 9 g,Pasta Oral,g,Seringa graduada de 9 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Ivermectina Jofadel Pasta Oral
Equino,Ivermectina Pasta Oral Vilavet - seringa 6 g,Pasta Oral,g,Seringa de 6 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Ivermectina Pasta Oral Vilavet
Equino,Ivermectina UCB Pasta Para Equinos - seringa plástica descartável graduada 6.5 g,Pasta Oral,g,Seringa de 6.5 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Ivermectina UCB Pasta Para Equinos
Equino,Ivermic + ad3e - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ivermic + ad3e (Ivermectina + Vitaminas A, D3, E)"
Equino,Ivermic + ad3e - frasco 1000 mL,Solução Injetável,mL,Frasco de 1000 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ivermic + ad3e (Ivermectina + Vitaminas A, D3, E)"
Equino,Ivermic + ad3e - frasco 1200 mL,Solução Injetável,mL,Frasco de 1200 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ivermic + ad3e (Ivermectina + Vitaminas A, D3, E)"
Equino,Ivermic + ad3e - frasco 250 mL,Solução Injetável,mL,Frasco de 250 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ivermic + ad3e (Ivermectina + Vitaminas A, D3, E)"
Equino,Ivermic + ad3e - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ivermic + ad3e (Ivermectina + Vitaminas A, D3, E)"
Equino,Ivermic + ad3e - frasco 500 mL,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Equino,"Ivermic + ad3e (Ivermectina + Vitaminas A, D3, E)"
Equino,Ivermin® Pasta Oral - seringa 6 g,Pasta Oral,g,Seringa de 6 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Ivermin® Pasta Oral
Equino,Izoot B12 - frasco-ampola 15 mL,Solução Injetável,mL,Frasco-ampola de 15 mL,False,Antiprotozoário,IM,False,Validação completa via API,Feito o ajuste,Equino,Izoot B12 (Diminazeno + Vitamina B12)
Equino,Izoot B12 - frasco-ampola 15 mL,Solução Injetável,mL,Frasco-ampola de 15 mL,False,Antiprotozoário,SC,False,Validação completa via API,Feito o ajuste,Equino,Izoot B12 (Diminazeno + Vitamina B12)
Equino,Jockey Mais - pote 2.5 kg,Pó,kg,Pote de 2.5 kg,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Jockey Mais (Suplemento)
Equino,K-Vitan - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Suplemento,IM,False,Validação completa via API,Feito o ajuste,Equino,K-Vitan (Vitamina K)
Equino,K-Vitan - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Suplemento,IV,False,Validação completa via API,Feito o ajuste,Equino,K-Vitan (Vitamina K)
Equino,Kanainjecto-250 - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,Equino,Kanainjecto-250 (Canamicina)
Equino,Keravit® - bisnaga 5 g,Pomada,g,Bisnaga de 5 g,False,Antibacteriano,Tópica,False,Validação completa via API,Feito o ajuste,Equino,Keravit® (Oftálmico)
Equino,Ketafine - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,True,Anestésico Geral,Epidural,False,Validação completa via API,Feito o ajuste,Equino,Ketafine (Cetamina)
Equino,Ketafine - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,True,Anestésico Geral,IV,False,Validação completa via API,Feito o ajuste,Equino,Ketafine (Cetamina)
Equino,Ketalex - frasco-ampola 10 mL,Solução Injetável,mL,Frasco-ampola de 10 mL,True,Anestésico Geral,IV,False,Validação completa via API,Feito o ajuste,Equino,Ketalex (Cetamina)
Equino,Ketalex - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,True,Anestésico Geral,IV,False,Validação completa via API,Feito o ajuste,Equino,Ketalex (Cetamina)
Equino,Ketofen 10% - frasco ampola 10 mL,Solução Injetável,mL,Frasco ampola de 10 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,Equino,Ketofen 10% (Cetoprofeno)
Equino,Ketofen 10% - frasco ampola 10 mL,Solução Injetável,mL,Frasco ampola de 10 mL,False,Anti-inflamatório Não Esteroidal (AINE),IM,False,Validação completa via API,Feito o ajuste,Equino,Ketofen 10% (Cetoprofeno)
Equino,Ketofen 10% - frasco ampola 50 mL,Solução Injetável,mL,Frasco ampola de 50 mL,False,Anti-inflamatório Não Esteroidal (AINE),IM,False,Validação completa via API,Feito o ajuste,Equino,Ketofen 10% (Cetoprofeno)
Equino,Ketofen 10% - frasco ampola 50 mL,Solução Injetável,mL,Frasco ampola de 50 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,Equino,Ketofen 10% (Cetoprofeno)
Equino,Ketojet 100 mg - frasco-ampola 10 mL,Solução Injetável,mL,Frasco-ampola de 10 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,Equino,Ketojet (Cetoprofeno)
Equino,Ketojet 100 mg - frasco-ampola 10 mL,Solução Injetável,mL,Frasco-ampola de 10 mL,False,Anti-inflamatório Não Esteroidal (AINE),IM,False,Validação completa via API,Feito o ajuste,Equino,Ketojet (Cetoprofeno)
Equino,Ketojet 100 mg - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Anti-inflamatório Não Esteroidal (AINE),IM,False,Validação completa via API,Feito o ajuste,Equino,Ketojet (Cetoprofeno)
Equino,Ketojet 100 mg - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,Equino,Ketojet (Cetoprofeno)
Equino,Ketojet Gel - seringa graduada 10 g,Gel Oral,g,Seringa graduada de 10 g,False,Anti-inflamatório Não Esteroidal (AINE),Oral,False,Validação completa via API,Feito o ajuste,Equino,Ketojet Gel (Cetoprofeno)
Equino,Ketoprofeno Injetável - frasco-ampola 10 mL,Solução Injetável,mL,Frasco-ampola de 10 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,Equino,Ketoprofeno Injetável
Equino,Ketoprofeno Injetável - frasco-ampola 10 mL,Solução Injetável,mL,Frasco-ampola de 10 mL,False,Anti-inflamatório Não Esteroidal (AINE),IM,False,Validação completa via API,Feito o ajuste,Equino,Ketoprofeno Injetável
Equino,Ketoprofeno Injetável - frasco-ampola 10 mL,Solução Injetável,mL,Frasco-ampola de 10 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,Equino,Ketoprofeno Injetável
Equino,Ketoprofeno Injetável - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,Equino,Ketoprofeno Injetável
Equino,Ketoprofeno Injetável - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,Equino,Ketoprofeno Injetável
Equino,Ketoprofeno Injetável - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Anti-inflamatório Não Esteroidal (AINE),IM,False,Validação completa via API,Feito o ajuste,Equino,Ketoprofeno Injetável
Equino,Kil AG - aerossol 260 g,Aerossol,g,Aerossol de 260 g,False,Ectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Equino,Kil AG (Cipermetrina + Triclorfon)
Equino,King Horse - frasco 2.5 L,Solução Oral,L,Frasco de 2.5 L,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,King Horse
Equino,"Kit Pós Parto Calbos - kit , composto por: 1 Glicocalbos , 1 Calfoz  e 1 Sedacol",Kit,mL,Kit,False,Terapêutico,IV,False,Validação completa via API,Feito o ajuste,Equino,Kit Pós Parto Calbos (Glicocalbos + Calfoz + Sedacol)
Equino,Kit Pós Parto Vilavet - 1 Sorbus  e Vermicol ),Kit,mL,Kit,False,Terapêutico,IV,False,Validação completa via API,Feito o ajuste,Equino,Kit Pós Parto Vilavet (Sorbus + Vermicol)
Equino,Kit Pré-Prova - - Kit pré-prova 234 mL,Kit,mL,Kit de 234 mL,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Kit Pré-Prova
Equino,Kromium® - saco 25 kg,Pó,kg,Saco de 25 kg,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Kromium®
Equino,Kromium® Proteico - saco 25 kg,Pó,kg,Saco de 25 kg,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Kromium® Proteico
Equino,Kronus - pacote 10 kg,Pó,kg,Pacote de 10 kg,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Kronus
Equino,Kronus Protein - pacote 25 kg,Pó,kg,Pacote de 25 kg,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Kronus Protein
Equino,Lacril - seringa 2 mL,Solução Injetável,mL,Seringa de 2 mL,False,Regenerador Articular,Intra-articular,False,Validação completa via API,Feito o ajuste,Equino,Lacril (Hialuronato de Sódio)
Equino,Lacrilon® - frasco-ampola 5 mL,Solução Injetável,mL,Frasco-ampola de 5 mL,False,Regenerador Articular,IM,False,Validação completa via API,Feito o ajuste,Equino,Lacrilon® (Hialuronato de Sódio)
Equino,Lactanase® - pacote 25 g,Pó Solúvel,g,Pacote de 25 g,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Lactanase®
Equino,Lactobac Equi - seringa 65 mL,Pasta,mL,Seringa de 65 mL,False,Probiótico,Oral,False,Validação completa via API,Feito o ajuste,Equino,Lactobac Equi
Equino,Lactocina® - frasco-ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Hormônio,IM,False,Validação completa via API,Feito o ajuste,Equino,Lactocina® (Ocitocina)
Equino,Lactocina® - frasco-ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Hormônio,IV,False,Validação completa via API,Feito o ajuste,Equino,Lactocina® (Ocitocina)
Equino,Lactocina® - frasco-ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Hormônio,SC,False,Validação completa via API,Feito o ajuste,Equino,Lactocina® (Ocitocina)
Equino,Lactocina® - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Hormônio,SC,False,Validação completa via API,Feito o ajuste,Equino,Lactocina® (Ocitocina)
Equino,Lactocina® - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Hormônio,IM,False,Validação completa via API,Feito o ajuste,Equino,Lactocina® (Ocitocina)
Equino,Lactocina® - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Hormônio,IV,False,Validação completa via API,Feito o ajuste,Equino,Lactocina® (Ocitocina)
Equino,Laminact Turbo - balde 4.5 kg,Pó,kg,Balde de 4.5 kg,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Laminact Turbo
Equino,Larvex - barrica 2 kg,Pó,kg,Barrica de 2 kg,False,Ectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Equino,Larvex (Triclorfon)
Equino,Larvex - estojo polvilhador 250 g,Pó,g,Estojo polvilhador de 250 g,False,Ectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Equino,Larvex (Triclorfon)
Equino,Lavi-Fen - bombona 5 L,Solução Tópica,L,Bombona de 5 L,False,Desinfetante,Ambiental,False,Validação completa via API,Feito o ajuste,Equino,Lavi-Fen (Desinfetante)
Equino,Lavi-Fen - frasco 1 L,Solução Tópica,L,Frasco de 1 L,False,Desinfetante,Ambiental,False,Validação completa via API,Feito o ajuste,Equino,Lavi-Fen (Desinfetante)
Equino,Lavi-Fen - frasco 200 mL,Solução Tópica,mL,Frasco de 200 mL,False,Desinfetante,Ambiental,False,Validação completa via API,Feito o ajuste,Equino,Lavi-Fen (Desinfetante)
Equino,Laviron Gel Oral - cartucho com bisnaga dosadora 40 g,Gel Oral,g,Bisnaga de 40 g,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Laviron Gel Oral
Equino,Laviron Injetável - frasco-ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,False,Suplemento,IV,False,Validação completa via API,Feito o ajuste,Equino,Laviron Injetável
Equino,Lavit ESL - pote 500 g,Pó,g,Pote de 500 g,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Lavit ESL
Equino,Laviz C Horse - pote 500 g,Pó,g,Pote de 500 g,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Laviz C Horse
Equino,Laviz MO Horse - seringa 40 g,Pasta,g,Seringa de 40 g,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Laviz MO Horse
