"nome","nome-2","formaFarmaceutica","unidade","apresentacao","controlado","classificacao","via"
"Bovino","Ivermectina - Baymec","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Baymec D.E.","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Baymec D.E.","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Baymec D.E.","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Bimectin®","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Bimectin®","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Bimectin®","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Bullmec Clássico","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Bullmec Clássico","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Bullmec Clássico","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Bullmec Gold","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Bullmec Gold","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Bullmec Gold","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Centurion","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Centurion","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Centurion","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Contratack Injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Contratack Injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Contratack Injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Embramec 1%","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Embramec 1%","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Embramec 1%","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Embramec Gold 3,6%","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Embramec Gold 3,6%","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Embramec Gold 3,6%","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Equijet®","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Equijet®","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Equijet®","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Equimax®","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Equimax®","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Equimax®","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Equimec","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Equimec","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Equimec","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Equimectin","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Equimectin","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Equimectin","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Equitina®","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Equitina®","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Equitina®","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Equitrat Gold","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Equitrat Gold","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Equitrat Gold","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Equizol","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Equizol","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Equizol","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Eqvalan Gold","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Eqvalan Gold","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Eqvalan Gold","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Eqvalan Pasta","Pasta","g","Pasta",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Eqvalan Pasta","Pasta","g","Pasta",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Eqvalan Pasta","Pasta","g","Pasta",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Evol","Suspensão Oral","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Evol","Suspensão Oral","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Evol","Suspensão Oral","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Fort Up™","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Fort Up™","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Fort Up™","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Fortium","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Fortium","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Fortium","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Genesis Iver Pour-on","Solução Tópica (Pour-On)","L","Pour-On",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Genesis Iver Pour-on","Solução Tópica (Pour-On)","L","Pour-On",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Genesis Iver Pour-on","Solução Tópica (Pour-On)","L","Pour-On",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Handicap","Suspensão Intramamária","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Handicap","Suspensão Intramamária","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Handicap","Suspensão Intramamária","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Hipermec","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Hipermec","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Hipermec","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Hipramectin","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Hipramectin","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Hipramectin","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Horse Plus","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Horse Plus","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Horse Plus","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Horsenox","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Horsenox","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Horsenox","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Iver-Vet","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Iver-Vet","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Iver-Vet","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Iver-Vet 3.5","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Iver-Vet 3.5","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Iver-Vet 3.5","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Iver-Vet ADE","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Iver-Vet ADE","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Iver-Vet ADE","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Iver Gel Composto","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Iver Gel Composto","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Iver Gel Composto","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Iver Pasta Equinos","Pasta","g","Pasta",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Iver Pasta Equinos","Pasta","g","Pasta",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Iver Pasta Equinos","Pasta","g","Pasta",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivergen","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivergen","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivergen","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivergen Gel","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivergen Gel","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivergen Gel","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivergen Platinum 3,15","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivergen Platinum 3,15","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivergen Platinum 3,15","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivergen Plus AD3E","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivergen Plus AD3E","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivergen Plus AD3E","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivergen Premium L.A.","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivergen Premium L.A.","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivergen Premium L.A.","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivergold","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivergold","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivergold","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Iverjex 1%","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Iverjex 1%","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Iverjex 1%","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Iverjex 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Iverjex 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Iverjex 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermax Gold® - Ivermectina 3,5%","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermax Gold® - Ivermectina 3,5%","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermax Gold® - Ivermectina 3,5%","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermax® - Ivermectina 1%","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermax® - Ivermectina 1%","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermax® - Ivermectina 1%","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermectan","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermectan","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermectan","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermectina 1% Bravet","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermectina 1% Bravet","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermectina 1% Bravet","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermectina 1% J.A","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermectina 1% J.A","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermectina 1% J.A","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermectina 1% Vansil","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermectina 1% Vansil","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermectina 1% Vansil","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermectina Dechra","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermectina Dechra","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermectina Dechra","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermectina Jofadel Pasta Oral","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermectina Jofadel Pasta Oral","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermectina Jofadel Pasta Oral","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermectina Pasta Oral Vilavet","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermectina Pasta Oral Vilavet","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermectina Pasta Oral Vilavet","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermectina UCB Pasta Para Equinos","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermectina UCB Pasta Para Equinos","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermectina UCB Pasta Para Equinos","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermeve","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermeve","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermeve","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermeve 1% Injetável","Solução Injetável","%","Injetável",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermeve 1% Injetável","Solução Injetável","%","Injetável",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermeve 1% Injetável","Solução Injetável","%","Injetável",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermeve Pour on","Solução Tópica (Pour-On)","L","Pour-On",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermeve Pour on","Solução Tópica (Pour-On)","L","Pour-On",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermeve Pour on","Solução Tópica (Pour-On)","L","Pour-On",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermic + ad3e","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermic + ad3e","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermic + ad3e","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermic 1%","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermic 1%","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermic 1%","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermin®","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivermin®","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermin®","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermin® Pasta Oral","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivermin® Pasta Oral","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivermin® Pasta Oral","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivertec 1%","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivertec 1%","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivertec 1%","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivertop 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivertop 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivertop 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivomec F","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivomec F","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivomec F","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivomec Gold","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivomec Gold","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivomec Gold","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivomec injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivomec injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivomec injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivonox Injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ivonox Injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivonox Injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivonox Pour On","Solução Tópica (Pour-On)","mL","Pour-On",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ivonox Pour On","Solução Tópica (Pour-On)","mL","Pour-On",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ivonox Pour On","Solução Tópica (Pour-On)","mL","Pour-On",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Lactus Anti-Parasitário Pour On","Solução Tópica (Pour-On)","mL","Pour-On",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Lactus Anti-Parasitário Pour On","Solução Tópica (Pour-On)","mL","Pour-On",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Lactus Anti-Parasitário Pour On","Solução Tópica (Pour-On)","mL","Pour-On",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Longamectina Premium 3,5%®","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Longamectina Premium 3,5%®","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Longamectina Premium 3,5%®","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Master LP®","Solução Tópica (Pour-On)","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Master LP®","Solução Tópica (Pour-On)","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Master LP®","Solução Tópica (Pour-On)","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Mectimax Duo","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Mectimax Duo","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Mectimax Duo","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Mectimax Gold","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Mectimax Gold","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Mectimax Gold","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Mectimax Plus Pasta","Pasta","g","Pasta",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Mectimax Plus Pasta","Pasta","g","Pasta",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Mectimax Plus Pasta","Pasta","g","Pasta",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Meltra Endectocida","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Meltra Endectocida","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Meltra Endectocida","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Meltra Endectocida 3.15","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Meltra Endectocida 3.15","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Meltra Endectocida 3.15","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Mogimec 1%","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Mogimec 1%","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Mogimec 1%","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Mogimec 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Mogimec 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Mogimec 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Noromectina Injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Noromectina Injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Noromectina Injetável","Solução Injetável","mL","Injetável",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Noromectina Pasta","Pasta","g","Noromectina Pasta",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Noromectina Pasta","Pasta","g","Noromectina Pasta",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Noromectina Pasta","Pasta","g","Noromectina Pasta",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Noromectina Pour-on","Solução Tópica (Pour-On)","L","Pour-On",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Noromectina Pour-on","Solução Tópica (Pour-On)","L","Pour-On",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Noromectina Pour-on","Solução Tópica (Pour-On)","L","Pour-On",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Padock Gel","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Padock Gel","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Padock Gel","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Padock Plus NF","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Padock Plus NF","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Padock Plus NF","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Piraverme","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Piraverme","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Piraverme","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Pró-Bezerro","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Pró-Bezerro","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Pró-Bezerro","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Pró-Bezerro Seringa","Pasta","mL","Seringa",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Pró-Bezerro Seringa","Pasta","mL","Seringa",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Pró-Bezerro Seringa","Pasta","mL","Seringa",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Puritec","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Puritec","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Puritec","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Puritec Gold","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Puritec Gold","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Puritec Gold","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ranger","Solução Injetável","mL","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Ranger","Solução Injetável","mL","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ranger","Solução Injetável","mL","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ranger LA 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Ranger LA 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Ranger LA 3,5%","Solução Injetável","%","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Solution 3,5% L.A.","Solução Injetável","%","Solução",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Solution 3,5% L.A.","Solução Injetável","%","Solução",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Solution 3,5% L.A.","Solução Injetável","%","Solução",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Supramec® Gel","Pasta","g","",False,"Endectoparasiticida","Tópica"
"Bovino","Ivermectina - Supramec® Gel","Pasta","g","",False,"Endectoparasiticida","SC"
"Bovino","Ivermectina - Supramec® Gel","Pasta","g","",False,"Endectoparasiticida","Oral"
"Bovino","Ivermectina - Supramec® Pour-On","Solução Tópica (Pour-On)","L","Pour-On",False,"Endectoparasiticida","Oral"
