nome,nome-2,formaFarmaceutica,unidade,apresentacao,controlado,classificacao,via,precisa_revisao,motivos_revisao,validacao,Espécie,Medicamento
Bovino,Ivermectina - Ivermic + ad3e,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Ivermic + AD3E (Ivermectina + Vitaminas A, D3, E)"
Bovino,Ivermectina - Ivermic 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivermic 1% (Ivermectina)
Bovino,Ivermectina - Ivermic 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivermic 1% (Ivermectina)
Bovino,Ivermectina - Ivermic 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivermic 1% (Ivermectina)
Bovino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivermin (Ivermectina)
Bovino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivermin (Ivermectina)
Bovino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivermin (Ivermectina)
Bovino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Ivermin Pasta Oral (Ivermectina)
Bovino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Ivermin Pasta Oral (Ivermectina)
Bovino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Ivermin Pasta Oral (Ivermectina)
Bovino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivertec 1% (Ivermectina)
Bovino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivertec 1% (Ivermectina)
Bovino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivertec 1% (Ivermectina)
Bovino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Ivertop 3,5% (Ivermectina)"
Bovino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Ivertop 3,5% (Ivermectina)"
Bovino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Ivertop 3,5% (Ivermectina)"
Bovino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivomec F (Ivermectina + Clorsulon)
Bovino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivomec F (Ivermectina + Clorsulon)
Bovino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivomec F (Ivermectina + Clorsulon)
Bovino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivomec Gold (Ivermectina)
Bovino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivomec Gold (Ivermectina)
Bovino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivomec Gold (Ivermectina)
Bovino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivomec Injetável (Ivermectina)
Bovino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivomec Injetável (Ivermectina)
Bovino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivomec Injetável (Ivermectina)
Bovino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivonox Injetável (Ivermectina)
Bovino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivonox Injetável (Ivermectina)
Bovino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ivonox Injetável (Ivermectina)
Bovino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Ivonox Pour On (Ivermectina)
Bovino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Ivonox Pour On (Ivermectina)
Bovino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Ivonox Pour On (Ivermectina)
Bovino,Ivermectina - Lactus Anti-Parasitário Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Lactus Anti-Parasitário Pour On (Ivermectina)
Bovino,Ivermectina - Lactus Anti-Parasitário Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Lactus Anti-Parasitário Pour On (Ivermectina)
Bovino,Ivermectina - Lactus Anti-Parasitário Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Lactus Anti-Parasitário Pour On (Ivermectina)
Bovino,"Ivermectina - Longamectina Premium 3,5%®",Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Longamectina Premium 3,5% (Ivermectina)"
Bovino,"Ivermectina - Longamectina Premium 3,5%®",Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Longamectina Premium 3,5% (Ivermectina)"
Bovino,"Ivermectina - Longamectina Premium 3,5%®",Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Longamectina Premium 3,5% (Ivermectina)"
Bovino,Ivermectina - Master LP®,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Master LP (Ivermectina)
Bovino,Ivermectina - Master LP®,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Master LP (Ivermectina)
Bovino,Ivermectina - Master LP®,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Master LP (Ivermectina)
Bovino,Ivermectina - Mectimax Duo,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Mectimax Duo (Ivermectina + Praziquantel)
Bovino,Ivermectina - Mectimax Duo,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Mectimax Duo (Ivermectina + Praziquantel)
Bovino,Ivermectina - Mectimax Duo,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Mectimax Duo (Ivermectina + Praziquantel)
Bovino,Ivermectina - Mectimax Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Mectimax Gold (Ivermectina)
Bovino,Ivermectina - Mectimax Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Mectimax Gold (Ivermectina)
Bovino,Ivermectina - Mectimax Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Mectimax Gold (Ivermectina)
Bovino,Ivermectina - Mectimax Plus Pasta,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Mectimax Plus Pasta (Ivermectina + Praziquantel)
Bovino,Ivermectina - Mectimax Plus Pasta,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Mectimax Plus Pasta (Ivermectina + Praziquantel)
Bovino,Ivermectina - Mectimax Plus Pasta,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Equino,Mectimax Plus Pasta (Ivermectina + Praziquantel)
Bovino,Ivermectina - Meltra Endectocida,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Meltra Endectocida (Ivermectina)
Bovino,Ivermectina - Meltra Endectocida,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Meltra Endectocida (Ivermectina)
Bovino,Ivermectina - Meltra Endectocida,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Meltra Endectocida - Ivermectina
Bovino,Ivermectina - Meltra Endectocida 3.15,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Meltra Endectocida 3.15% - Ivermectina
Bovino,Ivermectina - Meltra Endectocida 3.15,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Meltra Endectocida 3.15% - Ivermectina
Bovino,Ivermectina - Meltra Endectocida 3.15,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Meltra Endectocida 3.15% - Ivermectina
Bovino,Ivermectina - Mogimec 1%,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Mogimec 1% - Ivermectina
Bovino,Ivermectina - Mogimec 1%,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Mogimec 1% - Ivermectina
Bovino,Ivermectina - Mogimec 1%,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Mogimec 1% - Ivermectina
Bovino,"Ivermectina - Mogimec 3,5%",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Mogimec 3.5% - Ivermectina
Bovino,"Ivermectina - Mogimec 3,5%",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Mogimec 3.5% - Ivermectina
Bovino,"Ivermectina - Mogimec 3,5%",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Mogimec 3.5% - Ivermectina
Bovino,Ivermectina - Noromectina Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Noromectina Injetável - Ivermectina
Bovino,Ivermectina - Noromectina Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Noromectina Injetável - Ivermectina
Bovino,Ivermectina - Noromectina Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Noromectina Injetável - Ivermectina
Bovino,Ivermectina - Noromectina Pasta,Pasta Oral,g,Seringa de 32.4 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Noromectina Pasta - Ivermectina
Bovino,Ivermectina - Noromectina Pasta,Pasta Oral,g,Seringa de 32.4 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Noromectina Pasta - Ivermectina
Bovino,Ivermectina - Noromectina Pasta,Pasta Oral,g,Seringa de 32.4 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Noromectina Pasta - Ivermectina
Bovino,Ivermectina - Noromectina Pour-on,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Noromectina Pour-on - Ivermectina
Bovino,Ivermectina - Noromectina Pour-on,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Noromectina Pour-on - Ivermectina
Bovino,Ivermectina - Noromectina Pour-on,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Noromectina Pour-on - Ivermectina
Bovino,Ivermectina - Padock Gel,Gel Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Padock Gel - Ivermectina
Bovino,Ivermectina - Padock Gel,Gel Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Padock Gel - Ivermectina
Bovino,Ivermectina - Padock Gel,Gel Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Padock Gel - Ivermectina
Bovino,Ivermectina - Padock Plus NF,Pasta Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Padock Plus NF - Ivermectina + Praziquantel
Bovino,Ivermectina - Padock Plus NF,Pasta Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Padock Plus NF - Ivermectina + Praziquantel
Bovino,Ivermectina - Padock Plus NF,Pasta Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Padock Plus NF - Ivermectina + Praziquantel
Bovino,Ivermectina - Piraverme,Pasta Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Piraverme - Ivermectina
Bovino,Ivermectina - Piraverme,Pasta Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Piraverme - Ivermectina
Bovino,Ivermectina - Piraverme,Pasta Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Piraverme - Ivermectina
Bovino,Ivermectina - Pró-Bezerro,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro - Ivermectina + Sulfatos
Bovino,Ivermectina - Pró-Bezerro,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro - Ivermectina + Sulfatos
Bovino,Ivermectina - Pró-Bezerro,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro - Ivermectina + Sulfatos
Bovino,Ivermectina - Pró-Bezerro Seringa,Pasta Oral,mL,Seringa de 10 mL,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro Seringa - Ivermectina
Bovino,Ivermectina - Pró-Bezerro Seringa,Pasta Oral,mL,Seringa de 10 mL,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro Seringa - Ivermectina
Bovino,Ivermectina - Pró-Bezerro Seringa,Pasta Oral,mL,Seringa de 10 mL,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Pró-Bezerro Seringa - Ivermectina
Bovino,Ivermectina - Puritec,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec 1% - Ivermectina
Bovino,Ivermectina - Puritec,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec 1% - Ivermectina
Bovino,Ivermectina - Puritec,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec 1% - Ivermectina
Bovino,Ivermectina - Puritec Gold,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec Gold - Ivermectina 3.15%
Bovino,Ivermectina - Puritec Gold,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec Gold - Ivermectina 3.15%
Bovino,Ivermectina - Puritec Gold,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Puritec Gold - Ivermectina 3.15%
Bovino,Ivermectina - Ranger,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ranger 1% - Ivermectina
Bovino,Ivermectina - Ranger,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ranger 1% - Ivermectina
Bovino,Ivermectina - Ranger,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ranger 1% - Ivermectina
Bovino,"Ivermectina - Ranger LA 3,5%",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Ranger LA 3,5% - Ivermectina"
Bovino,"Ivermectina - Ranger LA 3,5%",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Ranger LA 3,5% - Ivermectina"
Bovino,"Ivermectina - Ranger LA 3,5%",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Ranger LA 3,5% - Ivermectina"
Bovino,"Ivermectina - Solution 3,5% L.A.",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Solution 3,5% L.A. - Ivermectina"
Bovino,"Ivermectina - Solution 3,5% L.A.",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Solution 3,5% L.A. - Ivermectina"
Bovino,"Ivermectina - Solution 3,5% L.A.",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,"Solution 3,5% L.A. - Ivermectina"
Bovino,Ivermectina - Supramec® Gel,Pasta Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Supramec Gel - Ivermectina
Bovino,Ivermectina - Supramec® Gel,Pasta Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Supramec Gel - Ivermectina
Bovino,Ivermectina - Supramec® Gel,Pasta Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Supramec Gel - Ivermectina
Bovino,Ivermectina - Supramec® Pour-On,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Supramec Pour-On - Ivermectina
Bovino,Ivermectina - Supramec® Pour-On,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Supramec Pour-On - Ivermectina
Bovino,Ivermectina - Supramec® Pour-On,Solução Tópica (Pour-On),L,Frasco de 1 L,False,Endectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Supramec Pour-On - Ivermectina
Bovino,Ivermectina - Supremo,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Supremo - Ivermectina 3.5%
Bovino,Ivermectina - Supremo,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Supremo - Ivermectina 3.5%
Bovino,Ivermectina - Supremo,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Supremo - Ivermectina 3.5%
Bovino,Ivermectina - Synmectin,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Synmectin 1% - Ivermectina
Bovino,Ivermectina - Synmectin,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Synmectin 1% - Ivermectina
Bovino,Ivermectina - Synmectin,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Synmectin 1% - Ivermectina
Bovino,Ivermectina - Ticson 3.50,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ticson 3.50 - Ivermectina 3.5%
Bovino,Ivermectina - Ticson 3.50,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ticson 3.50 - Ivermectina 3.5%
Bovino,Ivermectina - Ticson 3.50,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ticson 3.50 - Ivermectina 3.5%
Bovino,Ivermectina - Ticson Classic,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ticson Classic 1% - Ivermectina
Bovino,Ivermectina - Ticson Classic,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ticson Classic 1% - Ivermectina
Bovino,Ivermectina - Ticson Classic,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ticson Classic 1% - Ivermectina
Bovino,Ivermectina - Vertmax Gel,Gel Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Vertmax Gel - Ivermectina
Bovino,Ivermectina - Vertmax Gel,Gel Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Vertmax Gel - Ivermectina
Bovino,Ivermectina - Vertmax Gel,Gel Oral,g,Seringa de 6.42 g,False,Endectoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Vertmax Gel - Ivermectina
Bovino,Ivermectina - Virbamec® LA Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Virbamec LA Injetável - Ivermectina
Bovino,Ivermectina - Virbamec® LA Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Virbamec LA Injetável - Ivermectina
Bovino,Ivermectina - Virbamec® LA Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Virbamec LA Injetável - Ivermectina
Bovino,Ivermectina - Virbamec® Platinum Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Virbamec Platinum Injetável - Ivermectina
Bovino,Ivermectina - Virbamec® Platinum Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Virbamec Platinum Injetável - Ivermectina
Bovino,Ivermectina - Virbamec® Platinum Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Virbamec Platinum Injetável - Ivermectina
Bovino,Ivermectina - Vitalmec,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Vitalmec 1% - Ivermectina
Bovino,Ivermectina - Vitalmec,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Vitalmec 1% - Ivermectina
Bovino,Ivermectina - Vitalmec,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Vitalmec 1% - Ivermectina
Bovino,Ivermectina - Voss Vital,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Voss Vital - Ivermectina + Vitaminas AD3E
Bovino,Ivermectina - Voss Vital,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Voss Vital - Ivermectina + Vitaminas AD3E
Bovino,Ivermectina - Voss Vital,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Voss Vital - Ivermectina + Vitaminas AD3E
